ramz_code,ramz_id,ramz_link,bac_type_id,bac_type_name,university_id,university_name,table_specialization,table_institution,table_location,table_criteria,field_of_study,seven_percent,specialty,specialty_code,minimum_bac_average,data_source,program_description,duration,admission_requirements,historical_scores_2011,historical_scores_2012,historical_scores_2013,historical_scores_2014,historical_scores_2015,historical_scores_2016,historical_scores_2017,historical_scores_2018,historical_scores_2019,historical_scores_2020,historical_scores_2021,historical_scores_2022,historical_scores_2023,historical_scores_2024,additional_requirements,contact_info,formula_explanation,notes,data_sources
60477,0960477,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960477,6,علوم الإعلامية,09,جامعة قفصة,الإجازة في التربية والتعليم,المعهد العالي للعلوم الاجتماعية والتربية بقفصة,,FG+(A+F)/2,العلوم الإنسانية والاجتماعية والدينية والتربية,unknown,,60477,,,,3 سنوات (آمد),Cette filière peut nécessiter un test et avoir une limite d'âge (21 ans).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.875,113.875,121.905,,,,,
60501,0960501,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960501,2,رياضيات,09,جامعة قفصة,الإجازة في الكيمياء,كلية العلوم بقفصة,,FG+(M+SP)/2,الكيمياء,unknown,بحث,60501,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
60501,0960501,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960501,3,علوم تجريبية,09,جامعة قفصة,الإجازة في الكيمياء,كلية العلوم بقفصة,,FG+(M+SP)/2,الكيمياء,unknown,بحث,60501,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8999,86.5757,107.8397,,,,,
60501,0960501,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960501,5,العلوم التقنية,09,جامعة قفصة,الإجازة في الكيمياء,كلية العلوم بقفصة,,FG+(M+SP)/2,الكيمياء,unknown,بحث,60501,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1082,105.4325,97.435,,,,,
60503,0960503,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960503,2,رياضيات,09,جامعة قفصة,الإجازة في الفيزياء,كلية العلوم بقفصة,,FG+(M+SP)/2,الفيزياء,unknown,الفيزياء,60503,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.3295,113.5,0.0,,,,,
60503,0960503,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960503,3,علوم تجريبية,09,جامعة قفصة,الإجازة في الفيزياء,كلية العلوم بقفصة,,FG+(M+SP)/2,الفيزياء,unknown,الفيزياء,60503,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5504,92.7449,88.5817,,,,,
60503,0960503,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960503,5,العلوم التقنية,09,جامعة قفصة,الإجازة في الفيزياء,كلية العلوم بقفصة,,FG+(M+SP)/2,الفيزياء,unknown,الفيزياء,60503,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5618,89.3182,,,,,
60504,0960504,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960504,2,رياضيات,09,جامعة قفصة,الإجازة في الفيزياء و الطاقة,كلية العلوم بقفصة,,FG+(M+SP)/2,الفيزياء و الطاقة,unknown,الفيزياء والطاقة,60504,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.565,0.0,,,,,
60504,0960504,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960504,3,علوم تجريبية,09,جامعة قفصة,الإجازة في الفيزياء و الطاقة,كلية العلوم بقفصة,,FG+(M+SP)/2,الفيزياء و الطاقة,unknown,الفيزياء والطاقة,60504,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2082,95.4742,90.2062,,,,,
60504,0960504,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960504,5,العلوم التقنية,09,جامعة قفصة,الإجازة في الفيزياء و الطاقة,كلية العلوم بقفصة,,FG+(M+SP)/2,الفيزياء و الطاقة,unknown,الفيزياء والطاقة,60504,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5217,79.84,73.1217,,,,,
60505,0960505,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960505,2,رياضيات,09,جامعة قفصة,الإجازة في الرياضيات التطبيقية,كلية العلوم بقفصة,,FG+M,الرياضيات التطبيقية,unknown,الرياضيات المالية,60505,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3254,0.0,0.0,,,,,
60505,0960505,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960505,3,علوم تجريبية,09,جامعة قفصة,الإجازة في الرياضيات التطبيقية,كلية العلوم بقفصة,,FG+M,الرياضيات التطبيقية,unknown,الرياضيات المالية,60505,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9434,88.4599,96.8708,,,,,
60505,0960505,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960505,5,العلوم التقنية,09,جامعة قفصة,الإجازة في الرياضيات التطبيقية,كلية العلوم بقفصة,,FG+M,الرياضيات التطبيقية,unknown,الرياضيات المالية,60505,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4315,108.94,82.735,,,,,
60505,0960505,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960505,6,علوم الإعلامية,09,جامعة قفصة,الإجازة في الرياضيات التطبيقية,كلية العلوم بقفصة,,FG+M,الرياضيات التطبيقية,unknown,الرياضيات المالية,60505,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.78,,,,,
60507,0960507,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960507,2,رياضيات,09,جامعة قفصة,الإجازة في الرياضيات,كلية العلوم بقفصة,,FG+M,الرياضيات,unknown,الرياضيات,60507,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
60507,0960507,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960507,3,علوم تجريبية,09,جامعة قفصة,الإجازة في الرياضيات,كلية العلوم بقفصة,,FG+M,الرياضيات,unknown,الرياضيات,60507,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7222,81.6902,98.474,,,,,
60507,0960507,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960507,5,العلوم التقنية,09,جامعة قفصة,الإجازة في الرياضيات,كلية العلوم بقفصة,,FG+M,الرياضيات,unknown,الرياضيات,60507,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.11,83.4389,98.9536,,,,,
60507,0960507,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960507,6,علوم الإعلامية,09,جامعة قفصة,الإجازة في الرياضيات,كلية العلوم بقفصة,,FG+M,الرياضيات,unknown,الرياضيات,60507,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8015,90.7034,87.2416,,,,,
60509,0960509,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960509,2,رياضيات,09,جامعة قفصة,الإجازة في علوم الأحياء,كلية العلوم بقفصة,,FG+SVT,علوم الأحياء,unknown,"البيولوجيا الجزيئية والخلوية, بيولوجيا المجموعات والأنظمة",60509,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
60509,0960509,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960509,3,علوم تجريبية,09,جامعة قفصة,الإجازة في علوم الأحياء,كلية العلوم بقفصة,,FG+SVT,علوم الأحياء,unknown,"البيولوجيا الجزيئية والخلوية, بيولوجيا المجموعات والأنظمة",60509,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0902,79.7551,79.0283,,,,,
60510,0960510,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960510,2,رياضيات,09,جامعة قفصة,الإجازة في علوم الأرض,كلية العلوم بقفصة,,FG+SVT,علوم الأرض,unknown,علوم وتقنيات الجيولوجيا,60510,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
60510,0960510,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960510,3,علوم تجريبية,09,جامعة قفصة,الإجازة في علوم الأرض,كلية العلوم بقفصة,,FG+SVT,علوم الأرض,unknown,علوم وتقنيات الجيولوجيا,60510,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2087,96.5764,91.478,,,,,
60510,0960510,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960510,5,العلوم التقنية,09,جامعة قفصة,الإجازة في علوم الأرض,كلية العلوم بقفصة,,FG+SP,علوم الأرض,unknown,علوم وتقنيات الجيولوجيا,60510,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1279,0.0,0.0,,,,,
60513,0960513,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960513,2,رياضيات,09,جامعة قفصة,الإجازة في علوم الحياة والأرض,كلية العلوم بقفصة,,FG+SVT,علوم الحياة والأرض,unknown,علوم الحياة والأرض,60513,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
60513,0960513,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960513,3,علوم تجريبية,09,جامعة قفصة,الإجازة في علوم الحياة والأرض,كلية العلوم بقفصة,,FG+SVT,علوم الحياة والأرض,unknown,علوم الحياة والأرض,60513,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2317,80.6748,75.8465,,,,,
60522,1460522,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1460522,2,رياضيات,14,جامعة,مرحلة تحضيرية علمية سنتان + 3 سنوات,المعهد التحضيري للدراسات الهندسية بقفصة (جامعة قفصة),,FG+(M+SP)/2,رياضيات فيزياء/فيزياء كيمياء,unknown,مرحلة تحضيرية علمية سنتان + 3 سنوات,60522,,main_csv,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
60522,1460522,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1460522,3,علوم تجريبية,14,جامعة,مرحلة تحضيرية علمية سنتان + 3 سنوات,المعهد التحضيري للدراسات الهندسية بقفصة (جامعة قفصة),,FG+(M+SP)/2,رياضيات فيزياء/فيزياء كيمياء,unknown,مرحلة تحضيرية علمية سنتان + 3 سنوات,60522,,main_csv,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
60523,0960523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960523,2,رياضيات,09,جامعة قفصة,الإجازة في علوم الإعلامية,كلية العلوم بقفصة,,FG+(M+Info)/2,علوم الإعلامية,unknown,"- هندسة البرمجيات ونظم المعلومات, الإعلامية والوسائط المتعددة",60523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2801,81.815,83.4885,,,,,
60523,0960523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960523,3,علوم تجريبية,09,جامعة قفصة,الإجازة في علوم الإعلامية,كلية العلوم بقفصة,,FG+(M+Info)/2,علوم الإعلامية,unknown,"- هندسة البرمجيات ونظم المعلومات, الإعلامية والوسائط المتعددة",60523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2247,99.4,108.5285,,,,,
60523,0960523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960523,5,العلوم التقنية,09,جامعة قفصة,الإجازة في علوم الإعلامية,كلية العلوم بقفصة,,FG+(M+Info)/2,علوم الإعلامية,unknown,"- هندسة البرمجيات ونظم المعلومات, الإعلامية والوسائط المتعددة",60523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.827,123.36,125.495,,,,,
60523,0960523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960523,6,علوم الإعلامية,09,جامعة قفصة,الإجازة في علوم الإعلامية,كلية العلوم بقفصة,,FG+(M+Algo)/2,علوم الإعلامية,unknown,"- هندسة البرمجيات ونظم المعلومات, الإعلامية والوسائط المتعددة",60523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1515,82.1449,95.5267,,,,,
60524,0960524,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960524,2,رياضيات,09,جامعة قفصة,الإجازة في هندسة نظم الإعلامية,المعهد العالي للعلوم التطبيقية و التكنولوجيا بقفصة,,FG+(M+Info)/2,هندسة نظم الإعلامية,unknown,"النظم المحمولة وأنترنات الأشياء, - هندسة الشبكات والنظم",60524,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.995,939517.0,88.9567,,,,,
60524,0960524,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960524,3,علوم تجريبية,09,جامعة قفصة,الإجازة في هندسة نظم الإعلامية,المعهد العالي للعلوم التطبيقية و التكنولوجيا بقفصة,,FG+(M+Info)/2,هندسة نظم الإعلامية,unknown,"النظم المحمولة وأنترنات الأشياء, - هندسة الشبكات والنظم",60524,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.385,91.54,104.2933,,,,,
60524,0960524,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960524,5,العلوم التقنية,09,جامعة قفصة,الإجازة في هندسة نظم الإعلامية,المعهد العالي للعلوم التطبيقية و التكنولوجيا بقفصة,,FG+(M+Info)/2,هندسة نظم الإعلامية,unknown,"النظم المحمولة وأنترنات الأشياء, - هندسة الشبكات والنظم",60524,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.1391,120.55,125.77,,,,,
60524,0960524,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960524,6,علوم الإعلامية,09,جامعة قفصة,الإجازة في هندسة نظم الإعلامية,المعهد العالي للعلوم التطبيقية و التكنولوجيا بقفصة,,FG+(M+Algo)/2,هندسة نظم الإعلامية,unknown,"النظم المحمولة وأنترنات الأشياء, - هندسة الشبكات والنظم",60524,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9357,79.0236,84.79,,,,,
60532,1460532,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1460532,0,علوم تقنية,14,جامعة,مرحلة تحضيرية - تكنولوجيا سنتان,المعهد التحضيري للدراسات الهندسية بقفصة (جامعة قفصة),,FG+(M+SP+TE)/3,تكنولوجيا,unknown,مرحلة تحضيرية - تكنولوجيا سنتان,60532,126.9033,main_csv,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.69,113.0267,126.9033,,,,,
60546,0960546,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960546,2,رياضيات,09,جامعة قفصة,الإجازة في البيوتكنولوجيا 3 سنوات (امد),كلية العلوم بقفصة,,FG+(SP+SVT)/2,العلوم الفلاحية والبيو تكنولوجيا والبيئة,unknown,تحاليل وتجارب بيولوجية,60546,76.6016,matched,,3 سنوات,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6016,0.0,0.0,,,,,
60546,0960546,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960546,3,علوم تجريبية,09,جامعة قفصة,الإجازة في البيوتكنولوجيا 3 سنوات (امد),كلية العلوم بقفصة,,FG+(SP+SVT)/2,العلوم الفلاحية والبيو تكنولوجيا والبيئة,unknown,تحاليل وتجارب بيولوجية,60546,86.157,extracted,,3 سنوات,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0901,80.8742,86.157,,,,,
60566,1360566,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360566,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+(M+Info)/2,تكنولوجيات الإعلامية,unknown,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",60566,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.605,100.5898,95.9267,,,,,
60566,1360566,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360566,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+(M+Info)/2,تكنولوجيات الإعلامية,unknown,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",60566,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4135,95.935,101.56,,,,,
60566,1360566,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360566,4,اقتصاد وتصرف,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+(M+Info)/2,تكنولوجيات الإعلامية,unknown,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",60566,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9982,89.7249,99.385,,,,,
60566,1360566,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360566,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+(M+Info)/2,تكنولوجيات الإعلامية,unknown,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",60566,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.7129,113.635,117.3,,,,,
60566,1360566,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360566,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+(M+Algo)/2,تكنولوجيات الإعلامية,unknown,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",60566,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6699,84.7685,97.3649,,,,,
60568,1360568,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360568,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة المدنية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+(M+SP+Info)/3,الهندسة المدنية,unknown,"البناء, الأشغال العمومية",60568,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1517,101.6467,0.0,,,,,
60568,1360568,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360568,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة المدنية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+(M+SP+Info)/3,الهندسة المدنية,unknown,"البناء, الأشغال العمومية",60568,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.201,111.1588,116.0397,,,,,
60568,1360568,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360568,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة المدنية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+(M+SP+TE)/3,الهندسة المدنية,unknown,"البناء, الأشغال العمومية",60568,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5939,77.3074,75.5058,,,,,
60568,1360568,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360568,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة المدنية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+(M+SP+Algo)/3,الهندسة المدنية,unknown,"البناء, الأشغال العمومية",60568,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2724,108.0036,114.785,,,,,
60570,0960570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960570,2,رياضيات,09,جامعة قفصة,الإجازة في الهندسة الميكانيكية,كلية العلوم بقفصة,,FG+(M+SP)/2,الهندسة الميكانيكية,unknown,"الصيانة الصناعية, - التصميم والإنتاج المندمج",60570,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.085,0.0,88.5728,,,,,
60570,0960570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960570,3,علوم تجريبية,09,جامعة قفصة,الإجازة في الهندسة الميكانيكية,كلية العلوم بقفصة,,FG+(M+SP)/2,الهندسة الميكانيكية,unknown,"الصيانة الصناعية, - التصميم والإنتاج المندمج",60570,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3086,77.837,84.1317,,,,,
60570,0960570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960570,5,العلوم التقنية,09,جامعة قفصة,الإجازة في الهندسة الميكانيكية,كلية العلوم بقفصة,,FG+(M+SP+TE)/3,الهندسة الميكانيكية,unknown,"الصيانة الصناعية, - التصميم والإنتاج المندمج",60570,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0954,72.4438,79.4683,,,,,
60570,0960570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960570,6,علوم الإعلامية,09,جامعة قفصة,الإجازة في الهندسة الميكانيكية,كلية العلوم بقفصة,,FG+(M+SP)/2,الهندسة الميكانيكية,unknown,"الصيانة الصناعية, - التصميم والإنتاج المندمج",60570,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.48,,,,,
60571,1360571,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360571,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة الكهربائية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+SP,الهندسة الكهربائية,unknown,"الكهرباء الصناعية, الآلية والإعلامية الصناعية, الإلكترونيك الصناعي",60571,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.58,104.07,0.0,,,,,
60571,1360571,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360571,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة الكهربائية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+SP,الهندسة الكهربائية,unknown,"الكهرباء الصناعية, الآلية والإعلامية الصناعية, الإلكترونيك الصناعي",60571,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9852,79.3599,86.8699,,,,,
60571,1360571,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360571,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة الكهربائية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+(SP+TE)/2,الهندسة الكهربائية,unknown,"الكهرباء الصناعية, الآلية والإعلامية الصناعية, الإلكترونيك الصناعي",60571,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6319,78.6282,91.635,,,,,
60571,1360571,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1360571,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة الكهربائية,المعهد العالي للدراسات التكنولوجية بقفصة,,FG+SP,الهندسة الكهربائية,unknown,"الكهرباء الصناعية, الآلية والإعلامية الصناعية, الإلكترونيك الصناعي",60571,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.745,,,,,
60573,0960573,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960573,2,رياضيات,09,جامعة قفصة,الإجازة في تكنولوجيات المعلومات والاتصالات,المعهد العالي للعلوم التطبيقية و التكنولوجيا بقفصة,,FG+(M+SP+Info)/3,تكنولوجيات المعلومات والاتصالات,unknown,الإتصالات,60573,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.085,94.9353,91.7552,,,,,
60573,0960573,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0960573,3,علوم تجريبية,09,جامعة قفصة,الإجازة في تكنولوجيات المعلومات والاتصالات,المعهد العالي للعلوم التطبيقية و التكنولوجيا بقفصة,,FG+(M+SP+Info)/3,تكنولوجيات المعلومات والاتصالات,unknown,الإتصالات,60573,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.365,88.1765,91.3515,,,,,
