degree_name,field,program_description,duration,admission_requirements,institution_name,university,specialty,specialty_code,location,contact_info,bac_type,formula,formula_explanation,historical_scores_2022,historical_scores_2023,historical_scores_2024,minimum_bac_average,additional_requirements,notes,data_source
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,كلية الآداب والعلوم الإنسانية بسوسة,جامعة سوسة,اللغة والآداب والحضارة,30102,,,رياضيات,FG+Ang,,124.2966,124.74,117.852,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,كلية الآداب والعلوم الإنسانية بسوسة,جامعة سوسة,اللغة والآداب والحضارة,30102,,,علوم تجريبية,FG+Ang,,130.84,151.2124,144.792,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,كلية الآداب والعلوم الإنسانية بسوسة,جامعة سوسة,اللغة والآداب والحضارة,30102,,,اقتصاد وتصرف,FG+Ang,,103.4421,67.9636,91.43,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,كلية الآداب والعلوم الإنسانية بسوسة,جامعة سوسة,اللغة والآداب والحضارة,30102,,,العلوم التقنية,FG+Ang,,133.585,144.006,129.652,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,كلية الآداب والعلوم الإنسانية بسوسة,جامعة سوسة,اللغة والآداب والحضارة,30102,,,علوم الإعلامية,FG+Ang,,128.99,128.935,126.615,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,كلية الآداب والعلوم الإنسانية بسوسة,جامعة سوسة,اللغة والآداب والحضارة,30102,,,رياضة,FG+Ang,,93.085,179.8724,144.284,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34102,,,آداب,FG+Ang,,100.3966,101.64,106.42,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34102,,,رياضيات,FG+Ang,,132.9743,141.3898,,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34102,,,علوم تجريبية,FG+Ang,,118.4865,146.3225,123.59,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34102,,,إقتصاد وتصرف,FG+Ang,,93.3448,83.6501,87.683,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34102,,,العلوم التقنية,FG+Ang,,130.3956,114.0888,130.342,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34102,,,علوم الإعلامية,FG+Ang,,105.1032,128.2235,114.233,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للغات بالمكنين,جامعة المنستير,اللغة والآداب والحضارة,34102,,,رياضة,FG+Ang,,109.4,138.78,164.801,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,,,آداب,FG+Ang,,76.8567,77.0099,85.165,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,,,رياضيات,FG+Ang,,122.8039,122.9588,114.422,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,,,علوم تجريبية,FG+Ang,,108.9421,155.6048,126.217,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,,,إقتصاد وتصرف,FG+Ang,,77.7016,66.7368,74.04,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,,,العلوم التقنية,FG+Ang,,116.855,106.4768,109.654,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,,,علوم الإعلامية,FG+Ang,,,,134.895,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,,,رياضة,FG+Ang,,88.0618,,,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,,,آداب,FG+Ang,,71.4782,84.2553,86.659,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,,,رياضيات,FG+Ang,,122.68,98.5115,116.275,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,,,علوم تجريبية,FG+Ang,,111.806,121.4129,158.034,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,,,إقتصاد وتصرف,FG+Ang,,82.6151,75.922,83.783,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,,,العلوم التقنية,FG+Ang,,116.9457,98.6316,111.855,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,,,علوم الإعلامية,FG+Ang,,125.6217,121.865,114.525,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للدراسات التطبيقية في الإنسانيات بالكاف,جامعة جندوبة,اللغة والآداب والحضارة,82102,,,رياضة,FG+Ang,,96.2623,,,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,,,آداب,FG+Ang,,76.8567,77.0099,85.165,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,,,رياضيات,FG+Ang,,122.8039,122.9588,114.422,,,,
الإجازة في اللغة والآداب والحضارة,الآداب واللغات والمراحل التحضيرية الأدبية,,,,المعهد العالي للعلوم الإنسانية بجندوبة,جامعة جندوبة,اللغة والآداب والحضارة,80102,,,علوم تجريبية,FG+Ang,,108.9421,155.6048,126.217,,,,
