degree_name,field,institution_name,university,specialty,specialty_code,bac_type,formula,min_score_2024,min_score_2023,min_score_2022
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بالقيروان,الإدارة العامة للدراسات التكنولوجية,تقنيات البيع,70396,العلوم التقنية,FG+M,99.705,97.52,96.095
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بالقيروان,الإدارة العامة للدراسات التكنولوجية,تقنيات البيع,70396,علوم الإعلامية,FG+M,112.6978,102.8732,101.1917
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بجندوبة,الإدارة العامة للدراسات التكنولوجية,"تقنيات البيع, التسويق الرقمي",80396,رياضيات,FG+M,,109.7392,112.385
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بجندوبة,الإدارة العامة للدراسات التكنولوجية,"تقنيات البيع, التسويق الرقمي",80396,علوم تجريبية,FG+M,110.7343,104.4816,113.735
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بجندوبة,الإدارة العامة للدراسات التكنولوجية,"تقنيات البيع, التسويق الرقمي",80396,اقتصاد وتصرف,FG+(M+Ge)/2,94.4185,91.945,93.54
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بجندوبة,الإدارة العامة للدراسات التكنولوجية,"تقنيات البيع, التسويق الرقمي",80396,العلوم التقنية,FG+M,99.8364,101.485,106.3633
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بجندوبة,الإدارة العامة للدراسات التكنولوجية,"تقنيات البيع, التسويق الرقمي",80396,علوم الإعلامية,FG+M,98.7682,106.79,91.3967
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بسليانة,الإدارة العامة للدراسات التكنولوجية,تقنيات البيع,86396,رياضيات,FG+M,89.5581,89.0765,98.155
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بسليانة,الإدارة العامة للدراسات التكنولوجية,تقنيات البيع,86396,علوم تجريبية,FG+M,98.7849,105.9249,102.9366
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بسليانة,الإدارة العامة للدراسات التكنولوجية,تقنيات البيع,86396,اقتصاد وتصرف,FG+(M+Ge)/2,94.14,88.8691,79.2334
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بسليانة,الإدارة العامة للدراسات التكنولوجية,تقنيات البيع,86396,العلوم التقنية,FG+M,120.14,150.85,107.6064
الاجازة في التجارة والتوزيع,التجارة والتوزيع,المعهد العالي للدراسات التكنولوجية بسليانة,الإدارة العامة للدراسات التكنولوجية,تقنيات البيع,86396,علوم الإعلامية,FG+M,96.2318,91.0386,116.85
الإجازة في علوم الجيوماتيك والتطبيقات,علوم الجيوماتيك والتطبيقات,كلية العلوم بتونس,جامعة تونس المنار,"الجيوماتيك المطبقة على علوم الأرض, الجيوماتيك المطبقة على التعمير والتهيئة الترابية",10168,رياضيات,FG+(M+Info)/2,122.4829,125.2703,121.9319
الإجازة في علوم الجيوماتيك والتطبيقات,علوم الجيوماتيك والتطبيقات,كلية العلوم بتونس,جامعة تونس المنار,"الجيوماتيك المطبقة على علوم الأرض, الجيوماتيك المطبقة على التعمير والتهيئة الترابية",10168,علوم تجريبية,FG+(M+Info)/2,110.6701,116.77,112.3875
الإجازة في علوم الجيوماتيك والتطبيقات,علوم الجيوماتيك والتطبيقات,كلية العلوم بتونس,جامعة تونس المنار,"الجيوماتيك المطبقة على علوم الأرض, الجيوماتيك المطبقة على التعمير والتهيئة الترابية",10168,العلوم التقنية,FG+(M+Info)/2,108.7316,107.9951,103.7258
الإجازة في علوم الجيوماتيك والتطبيقات,علوم الجيوماتيك والتطبيقات,كلية العلوم بتونس,جامعة تونس المنار,"الجيوماتيك المطبقة على علوم الأرض, الجيوماتيك المطبقة على التعمير والتهيئة الترابية",10168,علوم الإعلامية,FG+(M+Algo)/2,104.4534,101.0936,132.5516
الإجازة في علوم الجيوماتيك والتطبيقات,علوم الجيوماتيك والتطبيقات,كلية العلوم بقفصة,جامعة قفصة,الجيوماتيك المطبقة على علوم الأرض,60168,رياضيات,FG+(M+Info)/2,,,84.7818
الإجازة في علوم الجيوماتيك والتطبيقات,علوم الجيوماتيك والتطبيقات,كلية العلوم بقفصة,جامعة قفصة,الجيوماتيك المطبقة على علوم الأرض,60168,علوم تجريبية,FG+(M+Info)/2,84.3184,94.7916,81.1544
