ramz_code,ramz_id,ramz_link,bac_type_id,bac_type_name,university_id,university_name,table_specialization,table_university,table_institution,table_location,table_criteria,institution,field_of_study,historical_scores,seven_percent
20507,520507,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=520507,5,العلوم التقنية,4,جامعة  قرطاج,الإجازة في الرياضيات,جامعة قرطاج,كلية العلوم ببنزرت,بنزرت,FG+M,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 94.63, '2012': 101.825, '2013': 102.305, '2014': 98.23, '2015': 110.7183, '2016': 99.73, '2017': 101.8908, '2018': 99.8845, '2019': 120.3215, '2020': 125.215, '2021': 157.0707, '2022': 119.85, '2023': 112.795, '2024': 122.34}",yes
11512,211512,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211512,2,رياضيات,3,جامعة تونس المنار,الإجازة في علوم الأحياء و المحيط,جامعة تونس المنار,المعهد العالي للعلوم البيولوجية التطبيقية بتونس,تونس,FG+SVT,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 111.5101, '2020': 101.8213, '2021': 114.2921, '2022': 97.3499, '2023': 99.045, '2024': 107.724}",yes
10568,610568,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610568,6,علوم الإعلامية,4,جامعة  قرطاج,الإجازة في الهندسـة المدنية,جامعة قرطاج,المعهد العالي لتكنولوجيات البيئة والعمران والبنيان,تونس,FG+(M+SP+Algo)/3,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 114.1316, '2012': 102.295, '2013': 106.43, '2014': 109.9345, '2015': 119.7491, '2016': 118.1334, '2017': 102.7275, '2018': 105.5421, '2019': 106.6283, '2020': 118.0451, '2021': 140.2128, '2022': 139.0286, '2023': 132.8423, '2024': 112.2733}",yes
10139,510139,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510139,5,العلوم التقنية,5,جامعة الزيتونة,الإجازة في العلوم الشرعية,جامعة الزيتونة,المعهد العالي لأصول الدين بتونس,تونس,FG+AR,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 88.88, '2020': 80.8167, '2021': 103.41, '2022': 98.77, '2023': 97.6882, '2024': 111.435}",no
11105,411105,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=411105,4,إقتصاد وتصرف,3,جامعة تونس المنار,الإجازة في الإيطالية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+IT,"العنوان :
الهاتف :",الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 140.5124, '2020': 116.9814, '2021': 115.7901, '2022': 115.7899, '2023': 105.0919, '2024': 109.3166}",yes
10191,910191,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910191,9,رياضة,1,جامعة تونس,المرحلة التحضيرية للغات والآداب:فرنسية,جامعة تونس,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,تونس,FG+(AR+ANG+2F)/4,"العنوان :
الهاتف :",الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 0.0, '2023': 0.0, '2024': 114.44}",no
11509,311509,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311509,3,علوم تجريبية,3,جامعة تونس المنار,الإجازة في علوم الأحياء,جامعة تونس المنار,كلية العلوم بتونس,تونس,FG+SVT,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 0.0, '2012': 93.2505, '2013': 100.687, '2014': 94.588, '2015': 102.8538, '2016': 108.177, '2017': 106.625, '2018': 99.2158, '2019': 111.0909, '2020': 117.0687, '2021': 124.7353, '2022': 113.3879, '2023': 110.3491, '2024': 113.5786}",yes
11105,211105,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211105,2,رياضيات,3,جامعة تونس المنار,الإجازة في الإيطالية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+IT,"العنوان :
الهاتف :",الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 109.9449, '2020': 140.7157, '2021': 0.0, '2022': 121.4129, '2023': 123.1517, '2024': 115.865}",yes
10244,310244,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310244,3,علوم تجريبية,4,جامعة  قرطاج,الإجازة في التعمير و التهيئة,جامعة قرطاج,المعهد العالي لتكنولوجيات البيئة والعمران والبنيان,تونس,FG+PH,"العنوان :
الهاتف :",الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 108.4649, '2020': 117.93, '2021': 132.375, '2022': 116.96, '2023': 113.075, '2024': 111.415}",no
10158,510158,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510158,5,العلوم التقنية,2,جامعة منوبة,الإجازة في الجيوماتيك والبيئة والتهيئة,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,FG+(M+Info)/2,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 89.9501, '2020': 74.6753, '2021': 90.9533, '2022': 86.2635, '2023': 77.7951, '2024': 82.7852}",no
13523,613523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=613523,6,علوم الإعلامية,4,جامعة  قرطاج,الإجازة في علوم الإعلامية,جامعة قرطاج,المعهد العالي لتكنولوجيا المعلومات والإتصال ببرج السدرية,بن عروس,FG+(M+Algo)/2,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 124.5908, '2015': 130.3875, '2016': 122.6702, '2017': 125.6475, '2018': 121.2444, '2019': 143.7064, '2020': 146.6275, '2021': 168.3325, '2022': 171.291, '2023': 187.8011, '2024': 188.6731}",yes
10611,210611,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210611,2,رياضيات,2,جامعة منوبة,الإجازة في الصحافة,جامعة منوبة,معهد الصحافة وعلوم الإخبار,تونس,FG+(AR+ANG+F+PH)/4,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 122.25, '2020': 92.9095, '2021': 118.8125, '2022': 98.8884, '2023': 114.0432, '2024': 113.845}",no
10122,410122,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410122,4,إقتصاد وتصرف,1,جامعة تونس,الإجازة في الفـلســفــة,جامعة تونس,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,FG+PH,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 86.9874, '2020': 86.3348, '2021': 97.5947, '2022': 82.5347, '2023': 92.9472, '2024': 116.6675}",yes
13102,513102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=513102,5,العلوم التقنية,4,جامعة  قرطاج,الإجازة في الإنقليزية,جامعة قرطاج,المعهد العالي للغات بتونس,تونس,FG+ANG,"العنوان :
الهاتف :",الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 132.535, '2020': 135.625, '2021': 128.835, '2022': 128.86, '2023': 142.1656, '2024': 164.5767}",yes
10103,110103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110103,1,آداب,1,جامعة تونس,الإجازة في الفرنسية,جامعة تونس,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,FG+F,"العنوان :
الهاتف :",الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,"{'2011': 94.6917, '2012': 93.8, '2013': 89.1, '2014': 81.5877, '2015': 78.8667, '2016': 92.6164, '2017': 82.5541, '2018': 97.2273, '2019': 82.1868, '2020': 74.5981, '2021': 75.963, '2022': 71.6818, '2023': 71.7734, '2024': 76.2884}",yes
10201,410201,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410201,4,إقتصاد وتصرف,1,جامعة تونس,الإجازة في الموسيقى و العلوم الموسيقية,جامعة تونس,المعهد العالي للموسيقى بتونس,تونس,FG+PH,"العنوان :
الهاتف :",الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 97.8997, '2020': 80.9239, '2021': 82.1516, '2022': 80.3716, '2023': 80.4982, '2024': 74.934}",yes
20501,320501,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=320501,3,علوم تجريبية,4,جامعة  قرطاج,الإجازة في الكيمياء,جامعة قرطاج,كلية العلوم ببنزرت,بنزرت,FG+(M+SP)/2,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 96.875, '2012': 91.575, '2013': 95.6582, '2014': 91.4048, '2015': 99.8308, '2016': 105.35, '2017': 103.0678, '2018': 93.025, '2019': 97.425, '2020': 95.7686, '2021': 92.4168, '2022': 88.1401, '2023': 71.4984, '2024': 73.8198}",yes
24477,424477,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=424477,4,إقتصاد وتصرف,1,جامعة تونس,الإجازة في التربية والتعليم,جامعة تونس,المعهد العالي للدراسات التطبيقية في الإنسانيات بزغوان,زغوان,FG+(AR+FR)/2,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 119.115, '2021': 141.0, '2022': 142.785, '2023': 130.77, '2024': 154.305}",no
10312,210312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210312,2,رياضيات,1,جامعة تونس,الاجازة في العلوم الاقتصادية,جامعة تونس,المعهد العالي للتصرف بتونس,تونس,FG+M,"العنوان :
الهاتف :",العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,"{'2011': 118.9305, '2012': 113.675, '2013': 119.7598, '2014': 125.4575, '2015': 131.1553, '2016': 128.0255, '2017': 128.9618, '2018': 121.766, '2019': 155.2517, '2020': 156.7978, '2021': 170.9593, '2022': 177.3311, '2023': 138.87, '2024': 147.8312}",yes
11526,211526,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211526,2,رياضيات,2,جامعة منوبة,مرحلة تحضيرية مندمجة: رياضيات- فيزياء و إعلامـيـة,جامعة منوبة,المدرسة الوطنية للمهندسين بمنوبة,تونس,FG+(M+Info+2Ang)/4,"العنوان :
الهاتف :",الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 171.5775, '2023': 175.67, '2024': 177.9475}",no
10108,210108,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210108,2,رياضيات,4,جامعة  قرطاج,الإجازة في الصينية,جامعة قرطاج,المعهد العالي للغات بتونس,تونس,FG+(AR+ANG+F)/3,"العنوان :
الهاتف :",الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 119.1033, '2020': 133.595, '2021': 147.0983, '2022': 124.0083, '2023': 125.4933, '2024': 0.0}",no
10840,310840,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310840,3,علوم تجريبية,4,جامعة  قرطاج,الإجازة في الصناعات الغذائية,جامعة قرطاج,المدرسة العليا للصناعات الغذائية بتونس,تونس,FG+(SP+SVT)/2,"العنوان :
الهاتف :",العلوم الفلاحية والبيوتكنولوجيا والبيئة : العلوم الفلاحية والبيوتكنولوجيا والبيئة,"{'2011': 108.575, '2012': 101.675, '2013': 107.325, '2014': 103.925, '2015': 112.55, '2016': 113.625, '2017': 109.8, '2018': 107.0, '2019': 114.2, '2020': 112.1566, '2021': 119.04, '2022': 110.33, '2023': 110.19, '2024': 106.8902}",no
10362,510362,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510362,5,العلوم التقنية,2,جامعة منوبة,الإجازة في التصرف الإلكتروني في المعلومات و الوثائق,جامعة منوبة,المعهد العالي للتوثيق بتونس,تونس,FG+(AR+ANG+F)/3,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 92.93, '2012': 90.805, '2013': 91.655, '2014': 93.95, '2015': 97.5299, '2016': 102.3834, '2017': 95.23, '2018': 99.85, '2019': 102.8318, '2020': 101.33, '2021': 108.34, '2022': 88.2027, '2023': 80.9861, '2024': 90.4567}",no
